date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-04-07,SP,Poá,city,6,1,False,117452,3539806,5.10847,0.1667
2020-04-07,SP,Porto Feliz,city,0,0,False,53098,3540606,,
2020-04-07,SP,Praia Grande,city,11,0,False,325073,3541000,3.38386,
2020-04-07,SP,Presidente Venceslau,city,2,1,False,39516,3541505,5.06124,0.5
2020-04-07,SP,Promissão,city,1,0,False,40432,3541604,2.47329,
2020-04-07,SP,Ribeirão Pires,city,9,0,False,123393,3543303,7.29377,
2020-04-07,SP,Ribeirão Preto,city,29,2,False,703293,3543402,4.12346,0.069
2020-04-07,SP,Rio Claro,city,3,0,False,206424,3543907,1.45332,
2020-04-07,SP,Rio Grande da Serra,city,1,0,False,50846,3544103,1.96672,
2020-04-07,SP,Salto,city,1,0,False,118663,3545209,0.84272,
2020-04-07,SP,Salto de Pirapora,city,2,0,False,45422,3545308,4.40315,
2020-04-07,SP,Santa Branca,city,2,1,False,14788,3546009,13.52448,0.5
2020-04-07,SP,Santa Cruz do Rio Pardo,city,2,0,False,47673,3546405,4.19525,
2020-04-07,SP,Santa Isabel,city,2,0,False,57386,3546801,3.48517,
2020-04-07,SP,Santana de Parnaíba,city,27,0,False,139447,3547304,19.36219,
2020-04-07,SP,Santo André,city,98,3,False,718773,3547809,13.63435,0.0306
2020-04-07,SP,Santos,city,87,2,False,433311,3548500,20.07796,0.023
2020-04-07,SP,São Bernardo do Campo,city,129,6,False,838936,3548708,15.37662,0.0465
2020-04-07,SP,São Caetano do Sul,city,50,1,False,161127,3548807,31.03142,0.02
2020-04-07,SP,São Carlos,city,1,0,False,251983,3548906,0.39685,
2020-04-07,SP,São José do Rio Pardo,city,1,0,False,54946,3549706,1.81997,
2020-04-07,SP,São José do Rio Preto,city,28,1,False,460671,3549805,6.07809,0.0357
2020-04-07,SP,São José dos Campos,city,61,0,False,721944,3549904,8.44941,
2020-04-07,SP,São Manuel,city,1,0,False,40954,3550100,2.44176,
2020-04-07,SP,São Paulo,city,4258,296,False,12252023,3550308,34.75344,0.0695
2020-04-07,SP,São Pedro,city,1,0,False,35653,3550407,2.80481,
2020-04-07,SP,São Roque,city,1,0,False,91016,3550605,1.09871,
2020-04-07,SP,São Sebastião,city,3,1,False,88980,3550704,3.37154,0.3333
2020-04-07,SP,São Vicente,city,10,0,False,365798,3551009,2.73375,
2020-04-07,SP,Sorocaba,city,11,2,False,679378,3552205,1.61913,0.1818
2020-04-07,SP,Sumaré,city,2,0,False,282441,3552403,0.70811,
2020-04-07,SP,Suzano,city,13,1,False,297637,3552502,4.36774,0.0769
2020-04-07,SP,Taboão da Serra,city,50,3,False,289664,3552809,17.26138,0.06
2020-04-07,SP,Tatuí,city,2,0,False,121766,3554003,1.64249,
2020-04-07,SP,Taubaté,city,4,0,False,314924,3554102,1.27015,
2020-04-07,SP,Terra Roxa,city,1,0,False,9370,3554409,10.67236,
2020-04-07,SP,Valinhos,city,4,0,False,129193,3556206,3.09614,
2020-04-07,SP,Vargem Grande Paulista,city,5,2,False,52597,3556453,9.50625,0.4
2020-04-07,SP,Vinhedo,city,1,0,False,78728,3556701,1.2702,
2020-04-07,SP,Votorantim,city,2,0,False,122480,3557006,1.63292,
2020-04-07,SP,Votuporanga,city,3,0,False,94547,3557105,3.17303,
2020-04-07,SP,,state,5682,371,False,45919049,35,12.37395,0.0653
2020-04-07,TO,Araguaína,city,5,0,False,180470,1702109,2.77054,
2020-04-07,TO,Dianópolis,city,1,,False,22139,1707009,4.51692,
2020-04-07,TO,Palmas,city,13,0,False,299127,1721000,4.34598,
2020-04-07,TO,,state,19,0,False,1572866,17,1.20799,
2020-04-06,AC,Acrelândia,city,9,0,False,15256,1200013,58.99318,
2020-04-06,AC,Plácido de Castro,city,1,0,False,19761,1200385,5.06047,
2020-04-06,AC,Porto Acre,city,1,0,False,18504,1200807,5.40424,
2020-04-06,AC,Rio Branco,city,39,1,False,407319,1200401,9.57481,0.0256
2020-04-06,AC,,state,50,1,False,881935,12,5.66935,0.02
2020-04-06,AL,Importados/Indefinidos,city,5,0,False,,,,
2020-04-06,AL,Maceió,city,22,2,False,1018948,2704302,2.15909,0.0909
2020-04-06,AL,Marechal Deodoro,city,2,0,False,51901,2704708,3.85349,
2020-04-06,AL,Palmeira dos Índios,city,1,0,False,73218,2706307,1.36578,
2020-04-06,AL,Porto Real do Colégio,city,1,0,False,20066,2707503,4.98355,
2020-04-06,AL,,state,31,2,False,3337357,27,0.92888,0.0645
2020-04-06,AM,Anori,city,1,0,False,21010,1300102,4.75964,
2020-04-06,AM,Boca do Acre,city,1,0,False,34308,1300706,2.91477,
2020-04-06,AM,Careiro da Várzea,city,1,0,False,30225,1301159,3.30852,
2020-04-06,AM,Importados/Indefinidos,city,0,4,False,,,,
2020-04-06,AM,Iranduba,city,3,0,False,48296,1301852,6.21169,
2020-04-06,AM,Itacoatiara,city,8,0,False,101337,1301902,7.89445,
2020-04-06,AM,Jutaí,city,1,0,False,14317,1302306,6.9847,
2020-04-06,AM,Manacapuru,city,28,3,False,97377,1302504,28.75422,0.1071
2020-04-06,AM,Manaus,city,473,11,False,2182763,1302603,21.66978,0.0233
2020-04-06,AM,Novo Airão,city,1,0,False,19454,1303205,5.14033,
2020-04-06,AM,Parintins,city,4,1,False,114273,1303403,3.50039,0.25
2020-04-06,AM,Santo Antônio do Içá,city,7,0,False,21602,1303700,32.40441,
2020-04-06,AM,São Gabriel da Cachoeira,city,1,0,False,45564,1303809,2.19472,
2020-04-06,AM,Tonantins,city,3,0,False,18755,1304237,15.99573,
2020-04-06,AM,,state,532,19,False,4144597,13,12.83599,0.0357
2020-04-06,AP,Importados/Indefinidos,city,0,1,False,,,,
2020-04-06,AP,Macapá,city,35,1,False,503327,1600303,6.95373,0.0286
2020-04-06,AP,Oiapoque,city,1,0,False,27270,1600501,3.66703,
2020-04-06,AP,Santana,city,3,0,False,121364,1600600,2.4719,
2020-04-06,AP,,state,39,2,False,845731,16,4.6114,0.0513
2020-04-06,BA,Adustina,city,1,0,False,17040,2900355,5.86854,
2020-04-06,BA,Alagoinhas,city,5,0,False,151596,2900702,3.29824,
2020-04-06,BA,Barra,city,2,0,False,53578,2902708,3.73288,
2020-04-06,BA,Barra do Choça,city,2,0,False,31603,2902906,6.32851,
2020-04-06,BA,Barra do Rocha,city,3,0,False,5714,2903102,52.50263,
2020-04-06,BA,Barreiras,city,1,0,False,155439,2903201,0.64334,
2020-04-06,BA,Belmonte,city,1,0,False,23328,2903409,4.28669,
2020-04-06,BA,Brumado,city,5,0,False,67195,2904605,7.44103,
2020-04-06,BA,Cachoeira,city,1,0,False,33470,2904902,2.98775,
2020-04-06,BA,Camaçari,city,9,0,False,299132,2905701,3.00871,
2020-04-06,BA,Campo Formoso,city,1,0,False,71206,2906006,1.40438,
2020-04-06,BA,Canarana,city,1,0,False,26176,2906204,3.82029,
2020-04-06,BA,Candeias,city,1,0,False,87076,2906501,1.14842,
2020-04-06,BA,Catu,city,1,0,False,54704,2907509,1.82802,
2020-04-06,BA,Coaraci,city,1,0,False,16993,2908002,5.88478,
2020-04-06,BA,Conceição do Jacuípe,city,1,0,False,33153,2908507,3.01632,
2020-04-06,BA,Conde,city,1,0,False,25837,2908606,3.87042,
2020-04-06,BA,Dias d'Ávila,city,2,0,False,81089,2910057,2.46643,
2020-04-06,BA,Feira de Santana,city,31,0,False,614872,2910800,5.0417,
2020-04-06,BA,Gandu,city,1,0,False,32403,2911204,3.08613,
2020-04-06,BA,Ibirataia,city,2,0,False,15312,2912905,13.06165,
2020-04-06,BA,Ibotirama,city,1,0,False,26927,2913200,3.71374,
2020-04-06,BA,Ilhéus,city,14,0,False,162327,2913606,8.62457,
2020-04-06,BA,Importados/Indefinidos,city,0,0,True,,,,
2020-04-06,BA,Ipiaú,city,6,0,False,45873,2913903,13.07959,
2020-04-06,BA,Itabuna,city,8,0,False,213223,2914802,3.75194,
2020-04-06,BA,Itagibá,city,2,0,False,14579,2915205,13.71836,
2020-04-06,BA,Itajuípe,city,3,0,False,20491,2915502,14.64057,
2020-04-06,BA,Itamaraju,city,1,0,False,64486,2915601,1.55072,
2020-04-06,BA,Itapetinga,city,1,1,False,76147,2916401,1.31325,1.0
2020-04-06,BA,Itarantim,city,1,0,False,19747,2916807,5.06406,
2020-04-06,BA,Itororó,city,4,0,False,20382,2917102,19.62516,
2020-04-06,BA,Jequié,city,1,0,False,155966,2918001,0.64117,
2020-04-06,BA,Juazeiro,city,3,0,False,216707,2918407,1.38436,
2020-04-06,BA,Lauro de Freitas,city,19,0,False,198440,2919207,9.57468,
2020-04-06,BA,Medeiros Neto,city,1,0,False,22688,2921104,4.40762,
2020-04-06,BA,Nova Soure,city,1,0,False,26947,2922904,3.71099,
2020-04-06,BA,Ouriçangas,city,0,0,True,8564,2923308,,
2020-04-06,BA,Palmeiras,city,1,0,False,9019,2923506,11.0877,
2020-04-06,BA,Piripá,city,1,0,False,10707,2924702,9.33968,
2020-04-06,BA,Pojuca,city,1,0,False,39519,2925204,2.53043,
2020-04-06,BA,Porto Seguro,city,10,0,False,148686,2925303,6.72558,
2020-04-06,BA,Prado,city,4,0,False,28174,2925501,14.19749,
2020-04-06,BA,Salvador,city,263,8,False,2872347,2927408,9.15628,0.0304
2020-04-06,BA,Santa Cruz Cabrália,city,4,0,False,27778,2927705,14.39988,
2020-04-06,BA,Santa Maria da Vitória,city,1,0,False,39845,2928109,2.50973,
2020-04-06,BA,São Domingos,city,1,0,False,9058,2928950,11.03996,
2020-04-06,BA,São Francisco do Conde,city,1,0,False,39802,2929206,2.51244,
2020-04-06,BA,Simões Filho,city,1,0,False,134377,2930709,0.74417,
2020-04-06,BA,Teixeira de Freitas,city,3,0,False,160487,2931350,1.86931,
2020-04-06,BA,Uruçuca,city,2,0,False,20519,2932705,9.74706,
2020-04-06,BA,Utinga,city,1,1,False,19178,2932804,5.21431,1.0
2020-04-06,BA,Vitória da Conquista,city,4,0,False,338480,2933307,1.18175,
2020-04-06,BA,,state,437,10,False,14873064,29,2.9382,0.0229
2020-04-06,CE,Amontada,city,1,0,False,43452,2300754,2.30139,
2020-04-06,CE,Aquiraz,city,20,0,False,80271,2301000,24.9156,
2020-04-06,CE,Aracati,city,1,,False,74547,2301109,1.34144,
2020-04-06,CE,Beberibe,city,1,0,False,53573,2302206,1.86661,
2020-04-06,CE,Canindé,city,1,0,False,76997,2302800,1.29875,
2020-04-06,CE,Catarina,city,1,0,False,20698,2303600,4.83138,
2020-04-06,CE,Caucaia,city,13,0,False,361400,2303709,3.59712,
2020-04-06,CE,Crateús,city,1,0,False,75074,2304103,1.33202,
2020-04-06,CE,Croatá,city,1,,False,18063,2304236,5.53618,
2020-04-06,CE,Eusébio,city,2,1,False,53618,2304285,3.73009,0.5
2020-04-06,CE,Farias Brito,city,1,1,False,19450,2304301,5.14139,1.0
2020-04-06,CE,Fortaleza,city,929,27,False,2669342,2304400,34.80258,0.0291
2020-04-06,CE,Fortim,city,1,0,False,16480,2304459,6.06796,
2020-04-06,CE,Guaraciaba do Norte,city,1,0,False,40642,2305001,2.46051,
2020-04-06,CE,Horizonte,city,6,0,False,67337,2305233,8.91041,
2020-04-06,CE,Icó,city,3,0,False,68018,2305407,4.4106,
2020-04-06,CE,Iguatu,city,2,1,False,102498,2305506,1.95126,0.5
2020-04-06,CE,Importados/Indefinidos,city,5,0,False,,,,
2020-04-06,CE,Ipaporanga,city,1,0,False,11593,2305654,8.62589,
2020-04-06,CE,Ipueiras,city,1,0,False,38166,2305902,2.62013,
2020-04-06,CE,Itaitinga,city,1,1,False,37980,2306256,2.63296,1.0
2020-04-06,CE,Itapipoca,city,1,0,False,129358,2306405,0.77305,
2020-04-06,CE,Jaguaribe,city,3,1,False,34682,2306900,8.65002,0.3333
2020-04-06,CE,Juazeiro do Norte,city,3,0,False,274207,2307304,1.09406,
2020-04-06,CE,Lavras da Mangabeira,city,1,0,False,31508,2307502,3.1738,
2020-04-06,CE,Limoeiro do Norte,city,1,0,False,59540,2307601,1.67954,
2020-04-06,CE,Maracanaú,city,14,1,False,227886,2307650,6.14342,0.0714
2020-04-06,CE,Maranguape,city,2,0,False,128978,2307700,1.55065,
2020-04-06,CE,Mauriti,city,1,0,False,47962,2308104,2.08498,
2020-04-06,CE,Novo Oriente,city,2,0,False,28607,2309409,6.9913,
2020-04-06,CE,Pacatuba,city,2,,False,83432,2309706,2.39716,
2020-04-06,CE,Pedra Branca,city,1,0,False,43258,2310506,2.31171,
2020-04-06,CE,Pindoretama,city,1,0,False,20567,2310852,4.86216,
2020-04-06,CE,Quixadá,city,4,0,False,87728,2311306,4.55955,
2020-04-06,CE,Quixeramobim,city,1,0,False,81082,2311405,1.23332,
2020-04-06,CE,Santana do Acaraú,city,1,0,False,32452,2312007,3.08147,
2020-04-06,CE,Santa Quitéria,city,1,1,False,43703,2312205,2.28817,1.0
2020-04-06,CE,Senador Pompeu,city,1,0,False,25496,2312700,3.92218,
2020-04-06,CE,Sobral,city,11,0,False,208935,2312908,5.2648,
2020-04-06,CE,Tianguá,city,1,1,False,75946,2313401,1.31673,1.0
2020-04-06,CE,,state,1045,35,False,9132078,23,11.44318,0.0335
2020-04-06,DF,Brasília,city,485,10,False,3015268,5300108,16.08481,0.0206
2020-04-06,DF,,state,485,10,False,3015268,53,16.08481,0.0206
2020-04-06,ES,Afonso Cláudio,city,1,0,False,30586,3200102,3.26947,
2020-04-06,ES,Alto Rio Novo,city,0,0,False,7836,3200359,,
2020-04-06,ES,Aracruz,city,4,0,False,101220,3200607,3.95179,
2020-04-06,ES,Cachoeiro de Itapemirim,city,1,0,False,208972,3201209,0.47853,
2020-04-06,ES,Cariacica,city,17,0,False,381285,3201308,4.45861,
2020-04-06,ES,Castelo,city,2,0,False,37534,3201407,5.3285,
2020-04-06,ES,Colatina,city,2,0,False,122499,3201506,1.63267,
2020-04-06,ES,Fundão,city,1,0,False,21509,3202207,4.64922,
2020-04-06,ES,Guarapari,city,3,0,False,124859,3202405,2.40271,
2020-04-06,ES,Ibiraçu,city,1,,False,12479,3202504,8.01346,
2020-04-06,ES,Importados/Indefinidos,city,0,0,False,,,,
2020-04-06,ES,Itapemirim,city,1,0,False,34348,3202801,2.91138,
2020-04-06,ES,Linhares,city,8,0,False,173555,3203205,4.60949,
2020-04-06,ES,Santa Teresa,city,1,0,False,23590,3204609,4.23908,
2020-04-06,ES,São Mateus,city,4,1,False,130611,3204906,3.06253,0.25
2020-04-06,ES,São Roque do Canaã,city,1,0,False,12415,3204955,8.05477,
2020-04-06,ES,Serra,city,33,1,False,517510,3205002,6.37669,0.0303
2020-04-06,ES,Sooretama,city,2,0,False,30070,3205010,6.65115,
2020-04-06,ES,Viana,city,1,0,False,78239,3205101,1.27813,
2020-04-06,ES,Vila Velha,city,62,2,False,493838,3205200,12.55472,0.0323
2020-04-06,ES,Vitória,city,64,2,False,362097,3205309,17.67482,0.0312
2020-04-06,ES,,state,209,6,False,4018650,32,5.20075,0.0287
2020-04-06,GO,Águas Lindas de Goiás,city,1,0,False,212440,5200258,0.47072,
2020-04-06,GO,Anápolis,city,8,0,False,386923,5201108,2.06759,
2020-04-06,GO,Aparecida de Goiânia,city,1,0,False,578179,5201405,0.17296,
2020-04-06,GO,Bom Jesus de Goiás,city,1,0,False,25216,5203500,3.96574,
2020-04-06,GO,Caldas Novas,city,0,0,False,91162,5204508,,
2020-04-06,GO,Campestre de Goiás,city,1,0,False,3630,5204607,27.54821,
2020-04-06,GO,Catalão,city,1,0,False,108823,5205109,0.91892,
2020-04-06,GO,Cidade Ocidental,city,1,0,False,71376,5205497,1.40103,
2020-04-06,GO,Goianésia,city,1,0,False,70084,5208608,1.42686,
2020-04-06,GO,Goiânia,city,73,4,False,1516113,5208707,4.81494,0.0548
2020-04-06,GO,Hidrolândia,city,0,0,False,21706,5209705,,
2020-04-06,GO,Importados/Indefinidos,city,0,0,False,,,,
2020-04-06,GO,Itumbiara,city,2,0,False,104742,5211503,1.90945,
2020-04-06,GO,Jataí,city,3,0,False,100882,5211909,2.97377,
2020-04-06,GO,Luziânia,city,6,1,False,208299,5212501,2.88047,0.1667
2020-04-06,GO,Nova Veneza,city,1,0,False,9853,5215009,10.14919,
2020-04-06,GO,Paranaiguara,city,1,0,False,10057,5216304,9.94332,
2020-04-06,GO,Rio Verde,city,8,0,False,235647,5218805,3.39491,
2020-04-06,GO,São Luís de Montes Belos,city,1,0,False,33817,5220108,2.95709,
2020-04-06,GO,Senador Canedo,city,1,0,False,115371,5220454,0.86677,
2020-04-06,GO,Silvânia,city,1,0,False,20695,5220603,4.83209,
2020-04-06,GO,Trindade,city,1,0,False,127599,5221403,0.78371,
2020-04-06,GO,Valparaíso de Goiás,city,6,0,False,168468,5221858,3.56151,
2020-04-06,GO,,state,119,5,False,7018354,52,1.69555,0.042
2020-04-06,MA,Açailândia,city,1,0,False,112445,2100055,0.88932,
2020-04-06,MA,Cajapió,city,1,0,False,11177,2102408,8.94694,
2020-04-06,MA,Imperatriz,city,3,0,False,258682,2105302,1.15973,
2020-04-06,MA,Paço do Lumiar,city,4,0,False,122197,2107506,3.2734,
2020-04-06,MA,São José de Ribamar,city,8,0,False,177687,2111201,4.5023,
2020-04-06,MA,São Luís,city,152,4,False,1101884,2111300,13.79456,0.0263
2020-04-06,MA,Timon,city,2,0,False,169107,2112209,1.18268,
2020-04-06,MA,,state,171,4,False,7075181,21,2.4169,0.0234
2020-04-06,MG,Alfenas,city,1,0,False,79996,3101607,1.25006,
2020-04-06,MG,Araguari,city,2,0,False,117267,3103504,1.70551,
2020-04-06,MG,Arcos,city,1,0,False,40092,3104205,2.49426,
2020-04-06,MG,Barbacena,city,1,0,False,137313,3105608,0.72826,
2020-04-06,MG,Belo Horizonte,city,264,4,False,2512070,3106200,10.50926,0.0152
2020-04-06,MG,Betim,city,6,0,False,439340,3106705,1.36568,
2020-04-06,MG,Boa Esperança,city,1,0,False,40127,3107109,2.49209,
2020-04-06,MG,Bom Despacho,city,1,0,False,50605,3107406,1.97609,
2020-04-06,MG,Cambuí,city,1,0,False,29551,3110608,3.38398,
2020-04-06,MG,Campo Belo,city,1,0,False,54029,3111200,1.85086,
2020-04-06,MG,Campos Altos,city,1,0,False,15461,3111507,6.46789,
2020-04-06,MG,Capitólio,city,1,0,False,8632,3112802,11.5848,
2020-04-06,MG,Carmo da Cachoeira,city,1,0,False,12170,3113909,8.21693,
2020-04-06,MG,Carmo do Cajuru,city,1,0,False,22478,3114204,4.44879,
2020-04-06,MG,Centralina,city,1,0,False,10350,3115805,9.66184,
2020-04-06,MG,Contagem,city,13,0,False,663855,3118601,1.95826,
2020-04-06,MG,Coronel Fabriciano,city,1,0,False,109855,3119401,0.91029,
2020-04-06,MG,Divinésia,city,1,0,False,3417,3121902,29.26544,
2020-04-06,MG,Divinópolis,city,15,0,False,238230,3122306,6.29644,
2020-04-06,MG,Esmeraldas,city,1,0,False,70552,3124104,1.41739,
2020-04-06,MG,Extrema,city,1,0,False,36225,3125101,2.76052,
2020-04-06,MG,Formiga,city,1,0,False,67683,3126109,1.47748,
2020-04-06,MG,Frutal,city,1,0,False,59496,3127107,1.68079,
2020-04-06,MG,Governador Valadares,city,2,0,False,279885,3127701,0.71458,
2020-04-06,MG,Guimarânia,city,1,0,False,8039,3128907,12.43936,
2020-04-06,MG,Importados/Indefinidos,city,9,0,False,,,,
2020-04-06,MG,Ipatinga,city,1,0,False,263410,3131307,0.37964,
2020-04-06,MG,Itabira,city,1,0,False,120060,3131703,0.83292,
2020-04-06,MG,Janaúba,city,2,0,False,71648,3135100,2.79142,
2020-04-06,MG,Jeceaba,city,1,0,False,4912,3135407,20.35831,
2020-04-06,MG,Juiz de Fora,city,39,0,False,568873,3136702,6.85566,
2020-04-06,MG,Lagoa da Prata,city,5,0,False,52165,3137205,9.58497,
2020-04-06,MG,Lavras,city,3,0,False,103773,3138203,2.89093,
2020-04-06,MG,Machado,city,1,0,False,42133,3139003,2.37344,
2020-04-06,MG,Manhuaçu,city,1,0,False,90229,3139409,1.10829,
2020-04-06,MG,Mariana,city,3,1,False,60724,3140001,4.94039,0.3333
2020-04-06,MG,Matozinhos,city,1,0,False,37820,3141108,2.6441,
2020-04-06,MG,Montes Claros,city,1,1,False,409341,3143302,0.2443,1.0
2020-04-06,MG,Muriaé,city,4,0,False,108763,3143906,3.67772,
2020-04-06,MG,Nanuque,city,2,0,False,40750,3144300,4.90798,
2020-04-06,MG,Nova Lima,city,37,0,False,94889,3144805,38.99293,
2020-04-06,MG,Ouro Fino,city,1,1,False,33639,3146008,2.97274,1.0
2020-04-06,MG,Paracatu,city,1,0,False,93158,3147006,1.07345,
2020-04-06,MG,Paraisópolis,city,1,0,False,21083,3147303,4.74316,
2020-04-06,MG,Patos de Minas,city,4,0,False,152488,3148004,2.62316,
2020-04-06,MG,Patrocínio,city,5,0,False,90757,3148103,5.50922,
2020-04-06,MG,Poços de Caldas,city,2,0,False,167397,3151800,1.19476,
2020-04-06,MG,Pouso Alegre,city,5,0,False,150737,3152501,3.31704,
2020-04-06,MG,Ribeirão das Neves,city,1,0,False,334858,3154606,0.29863,
2020-04-06,MG,Sabará,city,4,0,False,136344,3156700,2.93376,
2020-04-06,MG,Santa Luzia,city,1,0,False,219134,3157807,0.45634,
2020-04-06,MG,Santana do Paraíso,city,1,0,False,34663,3158953,2.88492,
2020-04-06,MG,Santo Antônio do Monte,city,2,0,False,28243,3160405,7.0814,
2020-04-06,MG,São João del Rei,city,3,0,False,90082,3162500,3.3303,
2020-04-06,MG,Sarzedo,city,1,0,False,32752,3165537,3.05325,
2020-04-06,MG,Senador Amaral,city,1,0,False,5356,3165578,18.67065,
2020-04-06,MG,Serra do Salitre,city,1,0,False,11582,3166808,8.63409,
2020-04-06,MG,Sete Lagoas,city,3,0,False,239639,3167202,1.25188,
2020-04-06,MG,Timóteo,city,3,0,False,89842,3168705,3.3392,
2020-04-06,MG,Toledo,city,1,0,False,6258,3169109,15.97955,
2020-04-06,MG,Ubá,city,1,0,False,115552,3169901,0.86541,
2020-04-06,MG,Uberaba,city,11,0,False,333783,3170107,3.29555,
2020-04-06,MG,Uberlândia,city,35,2,False,691305,3170206,5.06289,0.0571
2020-04-06,MG,Unaí,city,1,0,False,84378,3170404,1.18514,
2020-04-06,MG,Varginha,city,4,0,False,135558,3170701,2.95077,
2020-04-06,MG,,state,525,9,False,21168791,31,2.48007,0.0171
2020-04-06,MS,Alcinópolis,city,1,0,False,5343,5000252,18.71608,
2020-04-06,MS,Batayporã,city,5,1,False,11329,5002001,44.13452,0.2
2020-04-06,MS,Campo Grande,city,44,0,False,895982,5002704,4.91081,
2020-04-06,MS,Chapadão do Sul,city,1,0,False,25218,5002951,3.96542,
2020-04-06,MS,Dourados,city,6,0,False,222949,5003702,2.6912,
2020-04-06,MS,Nova Andradina,city,3,0,False,54374,5006200,5.51734,
2020-04-06,MS,Ponta Porã,city,1,0,False,92526,5006606,1.08078,
2020-04-06,MS,Rio Verde de Mato Grosso,city,1,0,False,19746,5007406,5.06432,
2020-04-06,MS,Sidrolândia,city,1,0,False,57665,5007901,1.73415,
2020-04-06,MS,Três Lagoas,city,3,0,False,121388,5008305,2.47141,
2020-04-06,MS,,state,66,1,False,2778986,50,2.37497,0.0152
2020-04-06,MT,Alta Floresta,city,1,0,False,51782,5100250,1.93117,
2020-04-06,MT,Aripuanã,city,1,0,False,22354,5101407,4.47347,
2020-04-06,MT,Cáceres,city,2,0,False,94376,5102504,2.11918,
2020-04-06,MT,Campo Novo do Parecis,city,1,0,False,35360,5102637,2.82805,
2020-04-06,MT,Canarana,city,1,0,False,21579,5102702,4.63414,
2020-04-06,MT,Cuiabá,city,43,0,False,612547,5103403,7.01987,
2020-04-06,MT,Importados/Indefinidos,city,2,0,False,,,,
2020-04-06,MT,Lucas do Rio Verde,city,1,1,False,65534,5105259,1.52593,1.0
2020-04-06,MT,Nova Monte Verde,city,1,0,False,9178,5108956,10.89562,
2020-04-06,MT,Nova Mutum,city,1,0,False,45378,5106224,2.20371,
2020-04-06,MT,Rondonópolis,city,6,0,False,232491,5107602,2.58075,
2020-04-06,MT,São José dos Quatro Marcos,city,2,0,False,18906,5107107,10.57865,
2020-04-06,MT,Sinop,city,4,0,False,142996,5107909,2.79728,
2020-04-06,MT,Tangará da Serra,city,4,0,False,103750,5107958,3.85542,
2020-04-06,MT,União do Sul,city,1,0,False,3525,5108303,28.36879,
2020-04-06,MT,Várzea Grande,city,5,0,False,284971,5108402,1.75456,
2020-04-06,MT,,state,76,1,False,3484466,51,2.18111,0.0132
2020-04-06,PA,Abaetetuba,city,1,0,False,157698,1500107,0.63412,
2020-04-06,PA,Altamira,city,2,0,False,114594,1500602,1.74529,
